similem si negas tibi me esse , certe simile est hoc rostro tuo .	similis si nego tu ego sum , certus similis sum hic rostrum tuus .	ACC;ADJ;MASC;SG CONJ 2;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG ACC;MASC;PRO;SG ACT;NFIN;PRS;V _ ADV ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NEUT;NOM;PRO;SG DAT;N;NEUT;SG DAT;NEUT;PRO;SG _
ceteri convivae circa labrum manibus nexis currebant et gingilipho ingenti clamore exsonabant .	ceterus conviva circa labrum manus necto curro et gingiliphum? ingens clamor exsono .	ADJ;MASC;NOM;PL MASC;N;NOM;PL ADP ACC;N;NEUT;SG AT+ABL;FEM;N;PL AT+ABL;FEM;PASS;PFV;PL;PST;V;V.PTCP 3;ACT;FIN;IND;IPFV;PL;PST;V CONJ AT+ABL;N;NEUT;SG ADJ;AT+ABL;MASC;SG AT+ABL;MASC;N;SG 3;ACT;FIN;IND;IPFV;PL;PST;V _
neque ego ceteras copias , ornamenta , praesidia vestra cum illius latronis inopia atque egestate conferre debeo .	que ego ceterus copia , ornamentum , praesidium vester cum ille latro inopia atque egestas confero debeo .	CONJ MASC;NOM;PRO;SG ACC;ADJ;FEM;PL ACC;FEM;N;PL _ ACC;N;NEUT;PL _ ACC;N;NEUT;PL ACC;NEUT;PL;PRO ADP GEN;MASC;PRO;SG GEN;MASC;N;SG AT+ABL;FEM;N;SG CONJ AT+ABL;FEM;N;SG ACT;NFIN;PRS;V 1;ACT;FIN;IND;PRS;SG;V _
subinde intraverunt duo aethiopes capillati cum pusillis utribus , quales solent esse qui harenam in amphitheatro spargunt , que vinum dedere in manus ;	subinde intro duo aethiops capillatus cum pusillus uter , qualis soleo sum qui harena in amphitheatrum spargo , que vinum do in manus ;	ADV 3;ACT;FIN;IND;PFV;PL;PST;V ADJ;MASC;NOM;PL MASC;N;NOM;PL ADJ;MASC;NOM;PL CONJ ADJ;AT+ABL;MASC;PL AT+ABL;MASC;N;PL _ ADJ;MASC;NOM;PL 3;ACT;FIN;IND;PL;PRS;V ACT;NFIN;PRS;V MASC;NOM;PL;PRO ACC;FEM;N;SG ADP AT+ABL;N;NEUT;SG 3;ACT;FIN;IND;PL;PRS;V _ CONJ ACC;N;NEUT;SG 3;ACT;FIN;IND;PFV;PL;PST;V ADP ACC;FEM;N;PL _
damus omnes plausum a familia inceptum et res electissimas ridentes aggredimur .	do omnes plausus ab familia incipio et res electus rideo aggredior .	1;ACT;FIN;IND;PL;PRS;V MASC;N;NOM;PL ACC;MASC;N;SG ADP AT+ABL;FEM;N;SG ACC;NEUT;PASS;PFV;PST;SG;V;V.PTCP CONJ ACC;FEM;N;PL ACC;ADJ;FEM;PL;RL ACT;MASC;NOM;PL;PRS;V;V.PTCP 1;FIN;IND;PASS;PL;PRS;V _
ista meam norit gloria canitiem .	iste meus nosco gloria canities .	FEM;NOM;PRO;SG ACC;FEM;PRO;SG 3;ACT;FIN;FUT;IND;PFV;SG;V FEM;N;NOM;SG ACC;FEM;N;SG _
mille denarios pro capite solvi ;	mille denarius pro caput solvo ;	NUM ACC;MASC;N;PL ADP AT+ABL;N;NEUT;SG 1;ACT;FIN;IND;PFV;PST;SG;V _
ego porro illius semita feci viam , et cogitavi plura quam reliquerat , in calamitatem deligens quaedam meam .	ego porro ille semita facio via , et cogito multus quam relinquo , in calamitas deligo quidam meus .	MASC;NOM;PRO;SG ADV GEN;MASC;PRO;SG AT+ABL;FEM;N;SG 1;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG _ CONJ 1;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;CMPR;NEUT;PL ADV 3;ACT;FIN;IND;PST+PRF;SG;V _ ADP ACC;FEM;N;SG MASC;NOM;PRS;SG;V;V.PTCP ACC;NEUT;PL;PRO ACC;FEM;PRO;SG _
o utinam traiecta cava mea vocula rima percussas dominae vertat in auriculas !	o utinam traicio cavus meus vocula rima percutio domina verto in auricula !	INTJ ADV FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP ADJ;AT+ABL;FEM;SG FEM;NOM;PRO;SG FEM;N;NOM;SG AT+ABL;FEM;N;SG ACC;FEM;PASS;PFV;PL;PST;V;V.PTCP FEM;GEN;N;SG 3;ACT;FIN;PRS;SBJV;SG;V ADP ACC;FEM;N;PL _
oves que segregatas ostendit procul .	ovis que segrego ostendo procul .	ACC;FEM;N;PL CONJ ACC;FEM;PASS;PFV;PL;PST;V;V.PTCP 3;ACT;FIN;IND;PFV;PST;SG;V ADV _
apoculamus nos circa gallicinia , luna lucebat tanquam meridie .	apoculo nos circa gallicinia , luna luceo tamquam meridies .	1;ACT;FIN;IND;PL;PRS;V MASC;NOM;PL;PRO ADP AT+ABL;FEM;N;SG _ FEM;N;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V ADV AT+ABL;FEM;N;SG _
sed allobroges ex praecepto ciceronis per gabinium ceteros conveniunt .	sed allobroges ex praeceptum cicero per gabinius ceterus convenio .	CONJ MASC;N;NOM;PL ADP AT+ABL;N;NEUT;SG GEN;MASC;N;SG ADP ACC;ADJ;MASC;SG ACC;MASC;PL;PRO 3;ACT;FIN;IND;PL;PRS;V _
aquam enim nemo porrexit .	aqua enim nemo porrigo .	ACC;FEM;N;SG CONJ MASC;N;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
quos quoniam caeli nondum dignamur honore , quas dedimus certe terras habitare sinamus .	qui quoniam caelum nondum digno honor , qui do certus terra habito sino .	ACC;MASC;PL;PRO CONJ GEN;N;NEUT;SG ADV 1;FIN;IND;PASS;PL;PRS;V AT+ABL;MASC;N;SG _ ACC;FEM;PL;PRO 1;ACT;FIN;IND;PFV;PL;PST;V ADV ACC;FEM;N;PL ACT;NFIN;PRS;V 1;ACT;FIN;PL;PRS;SBJV;V _
si quando vestras labens amor attigit undas , mansuetis socio parcite litoribus .	si quando vester labor amor attigo unda , mansuesco socius parco litus .	CONJ ADV ACC;FEM;PL;PRO MASC;NOM;PRS;SG;V;V.PTCP MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACC;FEM;N;PL _ AT+ABL;NEUT;PASS;PFV;PL;PST;V;V.PTCP ADJ;DAT;MASC;SG 2;ACT;FIN;IMP;PL;PRS;V AT+ABL;N;NEUT;PL _
heu quanta nobis instat pernicies !	heu! quantus nos insto pernicies !	INTJ ADJ;FEM;NOM;SG DAT;FEM;PL;PRO 3;ACT;FIN;IND;PRS;SG;V FEM;N;NOM;SG _
cave , circumspicias ;	caveo , circumspicio ;	2;ACT;FIN;IMP;PRS;SG;V _ 2;ACT;FIN;PRS;SBJV;SG;V _
ergo ubi marmoreo superi sedere recessu , celsior ipse loco que sceptro innixus eburno terrificam capitis concussit que ter que quater caesariem , cum qua terram , mare , sidera movit .	ergo ubi marmoreus superi sedeo recessus , celsus ipse locus que sceptrum innitor eburnus terrificus caput concutio que ter que quater caesaries , cum qui terra , mare , sidus moveo .	ADV CONJ ADJ;AT+ABL;MASC;SG MASC;N;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V AT+ABL;MASC;N;SG _ ADJ;CMPR;MASC;NOM;SG MASC;NOM;PRO;SG AT+ABL;MASC;N;SG CONJ AT+ABL;N;NEUT;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP ADJ;AT+ABL;NEUT;SG ACC;ADJ;FEM;SG GEN;N;NEUT;SG 3;ACT;FIN;IND;PFV;PST;SG;V CONJ ADV CONJ ADV ACC;FEM;N;SG _ ADP AT+ABL;FEM;PRO;SG ACC;FEM;N;SG _ ACC;N;NEUT;SG CONJ ACC;N;NEUT;PL 3;ACT;FIN;IND;PFV;PST;SG;V _
sed qui asinum non potest , stratum caedit .	sed qui asinus non possum , stratus caedo .	CONJ MASC;NOM;PRO;SG ACC;MASC;N;SG ADV 3;ACT;FIN;IND;PRS;SG;V _ ACC;MASC;N;SG 3;ACT;FIN;IND;PRS;SG;V _
assem deinde illi dedit , sic prosecutus :	as deinde ille do , sic prosequor :	ACC;MASC;N;SG ADV DAT;MASC;PRO;SG 3;ACT;FIN;IND;PFV;PST;SG;V _ ADV ACT;MASC;NOM;PFV;PST;SG;V;V.PTCP _
qui se committit homini tutandum improbo , auxilia dum requirit , exitium invenit .	qui sui committo homo tutor improbus , auxilium dum requiro , exitium invenio .	MASC;NOM;PRO;SG ACC;MASC;PRO;SG 3;ACT;FIN;IND;PRS;SG;V DAT;MASC;N;SG ACC;MASC;SG;V;V.CVB ADJ;DAT;MASC;SG _ ACC;N;NEUT;PL CONJ 3;ACT;FIN;IND;PRS;SG;V _ ACC;N;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V _
hi redeunt ac fontibus ora relaxant et defrenato volvuntur in aequora cursu .	hic redeo atque fons os relaxo et defrenatus volvo in aequor cursus .	MASC;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V CONJ AT+ABL;FEM;N;PL ACC;N;NEUT;PL 3;ACT;FIN;IND;PL;PRS;V CONJ ADJ;AT+ABL;MASC;SG 3;FIN;IND;PASS;PL;PRS;V ADP ACC;N;NEUT;PL AT+ABL;MASC;N;SG _
post paucos dies bidens iacentem in fovea conspexit lupum :	post paucus dies bidens jaceo in fovea conspicio lupus :	ADP ACC;ADJ;MASC;PL ACC;MASC;N;PL FEM;N;NOM;SG ACC;MASC;PRS;SG;V;V.PTCP ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;MASC;N;SG _
equidem inquit alter me contemptum gaudeo ;	equidem inquam alter ego contemno gaudeo ;	ADV 3;ACT;FIN;IND;PFV;PST;SG;V ADJ;MASC;NOM;SG ACC;MASC;PRO;SG ACC;MASC;PASS;PFV;PST;SG;V;V.PTCP 1;ACT;FIN;IND;PRS;SG;V _
hectoris hic magni fuerat comes , hectora circum et lituo pugnas insignis obibat et hasta :	hector hic magnus sum comes , hector circum et lituus pugna insignis obeo et hasta :	GEN;MASC;N;SG MASC;NOM;PRO;SG ADJ;GEN;MASC;SG 3;ACT;FIN;IND;PST+PRF;SG;V MASC;N;NOM;SG _ ACC;MASC;N;SG ADP CONJ AT+ABL;MASC;N;SG ACC;FEM;N;PL ADJ;MASC;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V CONJ AT+ABL;FEM;N;SG _
reliqua per legatos administrauit , ut tamen quibusdam pannonicis atque germanicis aut interueniret aut non longe abesset , rauennam uel mediolanium uel aquileiam usque ab urbe progrediens .	reliquus per legatus administro , ut tamen quidam pannonicus atque germanicus aut intervenio aut non longus absum , ravenna vel mediolanum vel aquileia usque ab urbs progredior .	ACC;ADJ;NEUT;PL ADP ACC;MASC;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V _ CONJ ADV DAT;NEUT;PL;PRO ADJ;DAT;NEUT;PL CONJ ADJ;DAT;NEUT;PL CONJ 3;ACT;FIN;IPFV;PST;SBJV;SG;V CONJ ADV ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ACC;FEM;N;SG CONJ ACC;N;NEUT;SG CONJ ACC;FEM;N;SG ADV ADP AT+ABL;FEM;N;SG ACT;MASC;NOM;PRS;SG;V;V.PTCP _
accipimus nos cochlearia non minus selibras pendentia que ova ex farina pingui figurata pertundimus .	accipio nos cochlear non parvus selibra pendo que ovum ex farina pinguis figuro pertundo .	1;ACT;FIN;IND;PL;PRS;V MASC;NOM;PL;PRO ACC;N;NEUT;PL ADV ADV ACC;FEM;N;PL ACC;ACT;NEUT;PL;PRS;V;V.PTCP CONJ ACC;N;NEUT;PL ADP AT+ABL;FEM;N;SG ADJ;AT+ABL;FEM;SG ACC;NEUT;PASS;PFV;PL;PST;V;V.PTCP 1;ACT;FIN;IND;PL;PRS;V _
carpus vocatur .	carpus voco .	MASC;N;NOM;SG 3;FIN;IND;PASS;PRS;SG;V _
itaque de scriblita quidem non minimum edi , de melle me usque tetigi .	ita de scriblita quidem non minimus edo , de mel ego usque tango .	ADV ADP AT+ABL;FEM;N;SG ADV ADV ACC;ADJ;NEUT;SG 1;ACT;FIN;IND;PFV;PST;SG;V _ ADP AT+ABL;N;NEUT;SG ACC;MASC;PRO;SG ADV 1;ACT;FIN;IND;PFV;PST;SG;V _
multi longinquo periere in amore libenter , in quorum numero me quoque terra tegat .	multus longinquus pereo in amor libet , in qui numerus ego quoque terra tego .	ADJ;MASC;NOM;PL ADJ;AT+ABL;MASC;SG 3;ACT;FIN;IND;PFV;PL;PST;V ADP AT+ABL;MASC;N;SG ADV _ ADP GEN;MASC;PL;PRO AT+ABL;MASC;N;SG ACC;MASC;PRO;SG ADV FEM;N;NOM;SG 3;ACT;FIN;PRS;SBJV;SG;V _
in quo cum hieme tota copias exercuisset , pompeium inter mylas et naulochum superauit , sub horam pugnae tam arto repente somno deuinctus , ut ad dandum signum ab amicis excitaretur .	in qui cum hiems totus copia exerceo , pompejus inter mylae et naulochus supero , sub hora pugna tam artus repens somnus devincio , ut ad do signum ab amicus excito .	ADP AT+ABL;MASC;PRO;SG CONJ AT+ABL;FEM;N;SG ADJ;AT+ABL;FEM;SG ACC;FEM;N;PL 3;ACT;FIN;PST+PRF;SBJV;SG;V _ ACC;MASC;N;SG ADP ACC;FEM;N;PL CONJ ACC;MASC;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _ ADP ACC;FEM;N;SG FEM;GEN;N;SG ADV ADJ;AT+ABL;MASC;SG ADV AT+ABL;MASC;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _ CONJ ADP ACC;NEUT;SG;V;V.CVB ACC;N;NEUT;SG ADP AT+ABL;MASC;N;PL 3;FIN;IPFV;PASS;PST;SBJV;SG;V _
sed cum mulsi pultarium obduxi , frigori laecasin dico .	sed cum mulsum pultarium obduco , frigor laecasin dico .	CONJ CONJ GEN;N;NEUT;SG ACC;N;NEUT;SG 1;ACT;FIN;IND;PFV;PST;SG;V _ DAT;MASC;N;SG INTJ 1;ACT;FIN;IND;PRS;SG;V _
ita satur pane fiam , ut ego istud conliberto meo dono ;	ita satur panis fio , ut ego iste collibertus meus dono ;	ADV ADJ;MASC;NOM;SG AT+ABL;MASC;N;SG 1;ACT;FIN;PRS;SBJV;SG;V _ CONJ MASC;NOM;PRO;SG ACC;NEUT;PRO;SG DAT;MASC;N;SG ADJ;DAT;MASC;SG 1;ACT;FIN;IND;PRS;SG;V _
quare , quid possit mea cynthia , desine , galle , quaerere :	quare , quis possum meus cynthia , desino , gallus , quaero :	ADV _ ACC;NEUT;PRO;SG 3;ACT;FIN;PRS;SBJV;SG;V FEM;NOM;PRO;SG FEM;N;NOM;SG _ 2;ACT;FIN;IMP;PRS;SG;V _ MASC;N;SG;VOC _ ACT;NFIN;PRS;V _
at illa patrem sequitur que sequitur sorores et patitur tangi que se admirantibus offert .	at ille pater sequor que sequor soror et patior tango que sui admiror offertor .	CONJ FEM;NOM;PRO;SG ACC;MASC;N;SG 3;FIN;IND;PASS;PRS;SG;V CONJ 3;FIN;IND;PASS;PRS;SG;V ACC;FEM;N;PL CONJ 3;FIN;IND;PASS;PRS;SG;V NFIN;PASS;PRS;V CONJ ACC;FEM;PRO;SG ACT;DAT;MASC;PL;PRS;V;V.PTCP 3;ACT;FIN;IND;PRS;SG;V _
occasione rursus erumpam data .	occasio rursus erumpo do .	AT+ABL;FEM;N;SG ADV 1;ACT;FIN;FUT;IND;SG;V AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP _
c ne turpe est , quod dominus iubet .	que ne turpis sum , qui dominus jubeo .	CONJ ADV ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _ ACC;NEUT;PRO;SG MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V _
ne cunctetur ipse propius adcedere .	ne cuncto ipse propius adcedo .	ADV 3;FIN;PASS;PRS;SBJV;SG;V MASC;NOM;PRO;SG ADV ACT;NFIN;PRS;V _
et siccavit aquam eius ut praepararetur via regibus ab ortu solis .	et sicco aqua is ut praeparo via rex ab ortus sol .	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG GEN;NEUT;PRO;SG CONJ 3;FIN;IPFV;PASS;PST;SBJV;SG;V FEM;N;NOM;SG DAT;MASC;N;PL ADP AT+ABL;MASC;N;SG GEN;MASC;N;SG _
et patrum favor aderat :	et pater favor adsum :	CONJ GEN;MASC;N;PL MASC;N;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _
sed ille vera via nititur , huic quia bonae artes desunt , dolis atque fallaciis contendit .	sed ille verus via nitor , hic quia bonus ars desum , dolus atque fallacia contendo .	CONJ MASC;NOM;PRO;SG ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG 3;FIN;IND;PASS;PRS;SG;V _ DAT;MASC;PRO;SG CONJ ADJ;FEM;NOM;PL FEM;N;NOM;PL 3;ACT;FIN;IND;PL;PRS;V _ AT+ABL;MASC;N;PL CONJ AT+ABL;FEM;N;PL 3;ACT;FIN;IND;PRS;SG;V _
et posuit dexteram suam super me dicens :	et pono dextera suus super ego dico :	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;N;SG ACC;ADJ;FEM;SG ADP ACC;FEM;PRO;SG ACT;MASC;NOM;PRS;SG;V;V.PTCP _
quamvis labentis premeret mihi somnus ocellos et mediis caelo luna ruberet equis , non tamen a vestro potui secedere lusu :	quamvis labor premo ego somnus ocellus et medius caelum luna rubeo equus , non tamen ab vester possum secedo lusus :	ADV ACC;MASC;PL;PRS;V;V.PTCP 3;ACT;FIN;IPFV;PST;SBJV;SG;V DAT;MASC;PRO;SG MASC;N;NOM;SG ACC;MASC;N;PL CONJ ADJ;AT+ABL;MASC;PL AT+ABL;N;NEUT;SG FEM;N;NOM;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V AT+ABL;MASC;N;PL _ ADV ADV ADP AT+ABL;MASC;PRO;SG 1;ACT;FIN;IND;PFV;PST;SG;V ACT;NFIN;PRS;V AT+ABL;MASC;N;SG _
nescis , temeraria , nescis quem fugias , que ideo fugis .	nescio , temerarius , nescio qui fugio , que ideo fugio .	2;ACT;FIN;IND;PRS;SG;V _ ADJ;FEM;SG;VOC _ 2;ACT;FIN;IND;PRS;SG;V ACC;MASC;PRO;SG 2;ACT;FIN;PRS;SBJV;SG;V _ CONJ ADV 2;ACT;FIN;IND;PRS;SG;V _
ab ipso conligit os rabiem , que solitae cupidine caedis vertitur in pecudes et nunc quoque sanguine gaudet .	ab ipse conligo os rabies , que soleo cupido caedes verto in pecus et nunc quoque sanguis gaudeo .	ADP AT+ABL;MASC;PRO;SG 3;ACT;FIN;IND;PRS;SG;V N;NEUT;NOM;SG ACC;FEM;N;SG _ CONJ FEM;GEN;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;FEM;N;SG FEM;GEN;N;SG 3;FIN;IND;PASS;PRS;SG;V ADP ACC;MASC;N;PL CONJ ADV ADV AT+ABL;MASC;N;SG 3;ACT;FIN;IND;PRS;SG;V _
quo usque tandem abutere , catilina , patientia nostra ?	quo usque tandem abutor , catilina , patientia noster ?	ADV ADV ADV 2;ACT;FIN;FUT;IND;SG;V _ MASC;N;SG;VOC _ AT+ABL;FEM;N;SG AT+ABL;FEM;PRO;SG _
ingerebat nihilo minus trimalchio lentissima voce :	ingero nihilum parvus trimalchio lentus vox :	3;ACT;FIN;IND;IPFV;PST;SG;V AT+ABL;N;NEUT;SG ADV MASC;N;NOM;SG ADJ;AT+ABL;FEM;RL;SG AT+ABL;FEM;N;SG _
caeparius , paulo ante domo egressus , cognito indicio ex urbe profugerat .	caeparius , paulum ante domus egredior , cognosco indicium ex urbs profugio .	MASC;N;NOM;SG _ AT+ABL;N;NEUT;SG ADV AT+ABL;FEM;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP _ AT+ABL;NEUT;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;N;NEUT;SG ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
mel atticum ut domi nasceretur , apes ab athenis iussit afferri ;	mel atticus ut domus nascor , apis ab athenae jubeo affero ;	N;NEUT;NOM;SG ADJ;NEUT;NOM;SG CONJ ESS;FEM;N;SG 3;FIN;IPFV;PASS;PST;SBJV;SG;V _ ACC;FEM;N;PL ADP AT+ABL;FEM;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V NFIN;PASS;PRS;V _
et stellae caeli ceciderunt super terram sicut ficus mittit grossos suos cum vento magno movetur .	et stella caelum cado super terra sicut ficus mitto grossus suus cum ventus magnus moveo .	CONJ FEM;N;NOM;PL GEN;N;NEUT;SG 3;ACT;FIN;IND;PFV;PL;PST;V ADP ACC;FEM;N;SG CONJ FEM;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ACC;MASC;N;PL ACC;ADJ;MASC;PL CONJ AT+ABL;MASC;N;SG ADJ;AT+ABL;MASC;SG 3;FIN;IND;PASS;PRS;SG;V _
si non fastidis , veni ;	si non fastidio , venio ;	CONJ ADV 2;ACT;FIN;IND;PRS;SG;V _ 2;ACT;FIN;IMP;PRS;SG;V _
hoc pertinere vere ad illos dixerim , quorum stultitia quaestus impudentiae est .	hic pertineo verus ad ille dico , qui stultitia quaestus impudentia sum .	ACC;NEUT;PRO;SG ACT;NFIN;PRS;V ADV ADP ACC;MASC;PL;PRO 1;ACT;FIN;PFV;PST;SBJV;SG;V _ GEN;MASC;PL;PRO FEM;N;NOM;SG MASC;N;NOM;SG FEM;GEN;N;SG 3;ACT;FIN;IND;PRS;SG;V _
egregia tua fides , re cognita , grata mihi magnis in meis periculis , fiduciam commendationi meae tribuit .	egregius tuus fides , res cognosco , gratus ego magnus in meus periculum , fiducia commendatio meus tribuo .	ADJ;FEM;NOM;SG ADJ;FEM;NOM;SG FEM;N;NOM;SG _ AT+ABL;FEM;N;SG FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP _ ADJ;FEM;NOM;SG DAT;MASC;PRO;SG ADJ;AT+ABL;NEUT;PL ADP ADJ;AT+ABL;NEUT;PL AT+ABL;N;NEUT;PL _ ACC;FEM;N;SG DAT;FEM;N;SG ADJ;DAT;FEM;SG 3;ACT;FIN;IND;PRS;SG;V _
amor est mihi causa sequendi .	amor sum ego causa sequor .	MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG FEM;N;NOM;SG GEN;NEUT;PASS;PRS;SG;V;V.CVB _
omnia pontus erant ;	omnia pontus sum ;	N;NEUT;NOM;PL MASC;N;NOM;SG 3;ACT;FIN;IND;IPFV;PL;PST;V _
tu tamen in melius saevas converte querelas :	tu tamen in bonus saevus converto querela :	FEM;NOM;PRO;SG ADV ADP ACC;ADJ;CMPR;NEUT;SG ACC;ADJ;FEM;PL 2;ACT;FIN;IMP;PRS;SG;V ACC;FEM;N;PL _
nudus amor formae non amat artificem .	nudus amor forma non amo artifex .	ADJ;MASC;NOM;SG MASC;N;NOM;SG FEM;GEN;N;SG ADV 3;ACT;FIN;IND;PRS;SG;V ACC;MASC;N;SG _
qua voce confusus trimalchio vinum sub mensa iussit effundi que lucernam etiam mero spargi .	qui vox confundo trimalchio vinum sub mensa jubeo effundo que lucerna etiam merum spargo .	AT+ABL;FEM;PRO;SG AT+ABL;FEM;N;SG MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP MASC;N;NOM;SG ACC;N;NEUT;SG ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V NFIN;PASS;PRS;V CONJ ACC;FEM;N;SG CONJ AT+ABL;N;NEUT;SG NFIN;PASS;PRS;V _
iam quattuor partis dicit ;	jam quattuor pars dico ;	ADV NUM ACC;FEM;N;PL 3;ACT;FIN;IND;PRS;SG;V _
maenala transieram latebris horrenda ferarum et cum cyllene gelidi pineta lycaei :	maenala transeo latebra horreo fera et cum cyllene gelidus pinetum lycaeus :	ACC;N;NEUT;PL 1;ACT;FIN;IND;PST+PRF;SG;V AT+ABL;FEM;N;PL ACC;NEUT;PASS;PL;PRS;V;V.CVB FEM;GEN;N;PL CONJ ADP AT+ABL;FEM;N;SG ADJ;GEN;MASC;SG ACC;N;NEUT;PL GEN;MASC;N;SG _
quippe hiantis in magna fortuna amicorum cupiditates ipsa galbae facilitas intendebat , cum apud infirmum et credulum minore metu et maiore praemio peccaretur .	quippe hio in magnus fortuna amicus cupiditas ipse galba facilitas intendo , cum apud infirmus et credulus parvus metus et magnus praemium pecco .	ADV ACC;FEM;PL;PRS;V;V.PTCP ADP ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG GEN;MASC;N;PL ACC;FEM;N;PL FEM;NOM;PRO;SG GEN;MASC;N;SG FEM;N;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _ CONJ ADP ACC;ADJ;MASC;SG CONJ ACC;ADJ;MASC;SG ADJ;AT+ABL;CMPR;MASC;SG AT+ABL;MASC;N;SG CONJ ADJ;AT+ABL;CMPR;NEUT;SG AT+ABL;N;NEUT;SG 3;FIN;IPFV;PASS;PST;SBJV;SG;V _
nihil agis , nihil adsequeris , neque tamen conari ac velle desistis .	nihil ago , nihil assequor , neque tamen conor atque volo desisto .	N;NEUT;SG 2;ACT;FIN;IND;PRS;SG;V _ N;NEUT;SG 2;ACT;FIN;IND;PRS;SG;V _ CONJ ADV ACT;NFIN;PRS;V CONJ ACT;NFIN;PRS;V 2;ACT;FIN;IND;PRS;SG;V _
in principatu commutando saepius nil praeter domini mores mutant pauperes .	in principatus commuto saepe nihil praeter dominus mos muto pauper .	ADP AT+ABL;MASC;N;SG ACT;AT+ABL;MASC;SG;V;V.CVB ADV;CMPR N;NEUT;SG ADP GEN;MASC;N;SG ACC;MASC;N;PL 3;ACT;FIN;IND;PL;PRS;V ADJ;MASC;NOM;PL _
sanguen illi fervet , tu melior esto .	sanguen ille ferveo , tu bonus sum .	N;NEUT;NOM;SG DAT;MASC;PRO;SG 3;ACT;FIN;IND;PRS;SG;V _ FEM;NOM;PRO;SG ADJ;CMPR;MASC;NOM;SG 2;ACT;FIN;FUT;IMP;SG;V _
ille milvo volanti poterat ungues resecare ;	ille miluus volo possum unguis reseco ;	MASC;NOM;PRO;SG AT+ABL;MASC;N;SG ACT;AT+ABL;MASC;PRS;SG;V;V.PTCP 3;ACT;FIN;IND;IPFV;PST;SG;V ACC;MASC;N;PL ACT;NFIN;PRS;V _
aesopo quidam petulans lapidem impegerat .	aesopus quidam petulans lapis impingo .	DAT;MASC;N;SG MASC;NOM;PRO;SG ADJ;MASC;NOM;SG ACC;MASC;N;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
qui magno imperio praediti in excelso aetatem agunt , eorum facta cuncti mortales novere .	qui magnus imperium praeditus in excelsum aetas ago , is factum cunctus mortalis nosco .	MASC;NOM;PL;PRO ADJ;AT+ABL;NEUT;SG AT+ABL;N;NEUT;SG ADJ;MASC;NOM;PL ADP AT+ABL;N;NEUT;SG ACC;FEM;N;SG 3;ACT;FIN;IND;PL;PRS;V _ GEN;MASC;PL;PRO ACC;N;NEUT;PL ADJ;MASC;NOM;PL ADJ;MASC;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V _
apparebunt tempore .	appareo tempus .	3;ACT;FIN;FUT;IND;PL;V AT+ABL;N;NEUT;SG _
c ne tamen derisit , etiam si fugit ;	que nec tamen derideo , etiam si fugio ;	CONJ CONJ ADV 3;ACT;FIN;IND;PFV;PST;SG;V _ CONJ CONJ 3;ACT;FIN;IND;PRS;SG;V _
