við tíðini settust nógvir norðbúgvar í grønlandi .	við tíð seta nógvur norðbúgvi í grønland .	ADP DAT;DEF;FEM;N;SG IND;PASS;PL;PST;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADP DAT;INDF;NEUT;PROPN;SG _
nógv stríð er staðist av orðingunum í heimastýrislógini , og orðingunum í henni .	nógvur stríður vera standa av orðing í heimastýrislóg , og orðing í hon .	ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL 3;IND;PRS;SG;V PASS;V;V.CVB ADP DAT;DEF;FEM;N;PL ADP DAT;DEF;FEM;N;SG _ CONJ DAT;DEF;FEM;N;PL ADP 3;DAT;FEM;PRO;SG _
borgarstjóri er gunnar einarsson .	borgarstjóri vera gunnar einarsson .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V MASC;NOM;PROPN;SG INDF;MASC;NOM;PROPN;SG _
triðja stongin er á nakkanum .	triðji stong vera á nakki .	ADJ;DEF;FEM;NOM;SG DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;DEF;MASC;N;SG _
felagsnevndin skal tryggja , at sáttmálin virkar á munadyggan hátt .	felagnevnd skula tryggja , at sáttmáli virka á munadyggur háttur .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V NFIN;V _ CONJ DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG _
gott ferðasamband er av manhattan .	góður ferðasamband vera av manhattan .	ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADP ACC;PROPN;SG _
sprotin : sprotin er eitt bókaforlag við heimstaði í vestmanna .	sprotin : sprotin vera ein bókaforlag við heimstaður í vestmanna .	DEF;MASC;NOM;PROPN;SG _ DEF;MASC;NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP DAT;INDF;MASC;N;SG ADP ACC;PROPN;SG _
fyrr var nógvur ídnaður í hongkong .	fyrr vera nógvur ídnaður í hongkong .	ADV 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG _
í býnum er ein stórur flogvøllur .	í býur vera ein stórur flogvøllur .	ADP DAT;DEF;MASC;N;PL 3;IND;PRS;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
philadelphia er eisini størsti býurin í pennsylvania .	philadelphia vera eisini stórur býur í pennsylvania .	NOM;PROPN;SG 3;IND;PRS;SG;V ADV ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG ADP NOM;PROPN;SG _
hann er smidligur fiskur .	hann vera smidligur fiskur .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
tað var í tjernobyl í ukraina .	tað vera í tjernobyl í ukraina .	3;NOM;PRO;SG 3;IND;PST;SG;V ADP ACC;PROPN;SG ADP NOM;PROPN;SG _
hann er fjølbroyttur yrkjari .	hann vera fjølbroyttur yrkjari .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
berlin : berlin er høvuðsstaður týsklands .	berlin : berlin vera høvuðsstaður týskland .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG GEN;INDF;NEUT;PROPN;SG _
meginparturin av fólkinum er katolikkar .	meginpartur av fólk vera katolikkur .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;PL _
magnus jákupsson : magnus jákupsson er føroyskur danskur svimjari .	magnus jákupssonur : magnus jákupssonur vera føroyskur danskur svimjari .	MASC;NOM;PROPN;SG ACC;INDF;MASC;PROPN;SG _ MASC;NOM;PROPN;SG ACC;INDF;MASC;PROPN;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
tollurin fór til bretlands .	tollur fara til bretland .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V ADP GEN;INDF;NEUT;PROPN;SG _
og har hevur hon ligið síðani .	og har hava hon liggja síðani .	CONJ ADV 3;IND;PRS;SG;V 3;FEM;NOM;PRO;SG V;V.CVB ADV _
í dag er ferðavinna høvuðsvinnan .	í dagur vera ferðavinna høvuðsvinna .	ADP ACC;INDF;MASC;N;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG DEF;FEM;N;NOM;SG _
børn og kvinnur við barn eru í størsta vandabólkinum at fáa malaria .	barn og kvinna við barn vera í stórur vandabólkur at fáa malaria .	INDF;N;NEUT;NOM;PL CONJ FEM;INDF;N;NOM;PL ADP ACC;INDF;N;NEUT;SG IND;PL;PRS;V ADP ADJ;DAT;DEF;MASC;RL;SG DAT;DEF;MASC;N;SG PART NFIN;V FEM;INDF;N;NOM;SG _
hann var eisini stjóri á einum arkitektaskúla .	hann vera eisini stjóri á ein arkitekturskúli .	3;MASC;NOM;PRO;SG 3;IND;PST;SG;V ADV INDF;MASC;N;NOM;SG ADP DAT;DET;MASC;SG DAT;INDF;MASC;N;SG _
frálæra fæst í fólkaskúlanum ella á frískúla .	frálæra fáa í fólkaskúli ella á frískúli .	FEM;INDF;N;NOM;SG 3;IND;PASS;PRS;SG;V ADP DAT;DEF;MASC;N;SG CONJ ADP DAT;INDF;MASC;N;SG _
hon liggur nær við vatni , í einum dali .	hon liggja nær við vatn , í ein dalur .	3;FEM;NOM;PRO;SG 3;IND;PRS;SG;V ADV ADP DAT;INDF;N;NEUT;SG _ ADP DAT;DET;MASC;SG DAT;INDF;MASC;N;SG _
26 onnur lond eru í samráðingum um limaskap í løtuni .	26 annar land vera í samráðing um limaskapur í løta .	NOM;NUM ADJ;NEUT;NOM;PL INDF;N;NEUT;NOM;PL IND;PL;PRS;V ADP DAT;FEM;INDF;N;PL ADP ACC;INDF;MASC;N;SG ADP DAT;DEF;FEM;N;SG _
í kalifornia er deyðarevsing .	í kalifornia vera deyðarevsing .	ADP DAT;MASC;PROPN;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
men búskapar- og ídnaðarmiðdepilin í landinum er johannesburg , eisini nevndur " gullbýurin " .	men búskapur og ídnaðurmiðdepil í land vera johannesburg , eisini nevna " gullbýur " .	CONJ GEN;INDF;MASC;N;SG CONJ DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG 3;IND;PRS;SG;V NOM;PROPN;SG _ ADV IND;PST;V;V.PTCP _ DEF;MASC;N;NOM;SG _ _
belmopan : belmopan er høvuðsstaður í belis .	belmopan : belmopan vera høvuðsstaður í belis .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;PROPN _
portland : portland er ein býur í oregon í sambandsríkinum amerika .	portland : portland vera ein býur í oregon í sambandsríki amerika .	INDF;NEUT;NOM;PROPN;SG _ INDF;NEUT;NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG ADP DAT;DEF;N;NEUT;SG NOM;PROPN;SG _
libreville er bæði høvuðsstaður og størsti býur í gabon .	libreville vera bæði høvuðsstaður og stórur býur í gabon .	NOM;PROPN;SG 3;IND;PRS;SG;V CONJ INDF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG _
oljuvinnan er høvuðsvinnan .	oljuvinna vera høvuðsvinna .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG _
framsøkin ung : framsøkin ung ( fyrr framsøkin ungdómur , stytt fu ) er eitt politiskt ungmannafelag í føroyum .	framsøkin ungur : framsøkin ungur ( fyrr framsøkin ungdómur , stytta fu ) vera ein politiskur ungmannafelag í føroyar .	ADJ;INDF;MASC;NOM;SG INDF;N;NEUT;NOM;PL _ ADJ;INDF;MASC;NOM;SG INDF;N;NEUT;NOM;PL _ ADV ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _ V;V.CVB N;NOM _ 3;IND;PRS;SG;V DET;NEUT;NOM;SG ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
jarn er eitt metal .	jarn vera ein metal .	INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
hon býr í stockholm .	hon búgva í stockholm .	3;FEM;NOM;PRO;SG 3;IND;PRS;SG;V ADP ACC;PROPN;SG _
hetta var ein kona , sum búði á hvítanesi .	hesin vera ein kona , sum bjóða á hvítanes .	NEUT;NOM;PRO;SG 3;IND;PST;SG;V DET;FEM;NOM;SG FEM;INDF;N;NOM;SG _ PRO 3;IND;PST;SG;V ADP DAT;INDF;NEUT;PROPN;SG _
neyvan nakar av biskupunum var føroyingur .	neyvan nakar av biskupur vera føroyingur .	ADV INDF;MASC;NOM;PRO;SG ADP DAT;DEF;MASC;N;PL 3;IND;PST;SG;V INDF;MASC;N;NOM;SG _
" einasti góði indiánin er ein deyður indiáni " .	" einastur góður indiáni vera ein deyður indiáni " .	_ ADJ;DEF;MASC;NOM;SG ADJ;DEF;MASC;NOM;SG DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _ _
men undantøk eru .	men undantak vera .	CONJ INDF;N;NEUT;NOM;PL IND;PL;PRS;V _
tróndur var stórskorin .	tróndur vera stórskorin .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG _
tveir tímar vóru teir um at sløkkja eldin .	tvey tími vera teir um at sløkkja eldur .	MASC;NOM;NUM;SG INDF;MASC;N;NOM;PL IND;PL;PST;V 3;MASC;NOM;PL;PRO ADP PART NFIN;V ACC;DEF;MASC;N;SG _
í 2005 var torkil so ungur , at hann súkklaði í kappingunum fyri unglingar .	í 2005 vera torkil so ungur , at hann súkkla í kapping fyri unglingur .	ADP DAT;NUM 3;IND;PST;SG;V MASC;NOM;PROPN;SG ADV ADJ;INDF;MASC;NOM;SG _ CONJ 3;MASC;NOM;PRO;SG IND;PST;SG;V ADP DAT;DEF;FEM;N;PL ADP ACC;INDF;MASC;N;PL _
tað eru 29 kommunur í landslutinum .	tað vera 29 kommuna í landslutur .	3;NOM;PRO;SG IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL ADP DAT;DEF;MASC;N;SG _
har er nógv gull og kopar .	har vera nógvur gull og kopar .	ADV 3;IND;PRS;SG;V ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;SG CONJ INDF;N;NEUT;NOM;SG _
avhaldsrørslan byrjar .	avhaldrørsla byrja .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V _
høvuðsstaðurin er nýggjur býur ; farið varð at byggja hann í 1961 .	høvuðsstaður vera nýggjur býur ; fara verða at byggja hann í 1961 .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _ V;V.CVB 3;IND;PST;SG;V PART NFIN;V 3;ACC;MASC;PRO;SG ADP NUM _
søgan gongur fyri seg í víkingatíðini .	søga ganga fyri seg í víkingatíð .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADP ACC;PRO;REFL ADP DAT;DEF;FEM;N;SG _
flokkurin er noregs elsti politiski flokkur .	flokkur vera noreg gamal politiskur flokkur .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V GEN;INDF;NEUT;PROPN;SG ADJ;DEF;MASC;NOM;RL;SG ADJ;DEF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
uttan um býirnar búðu mangir bøndur .	uttan um býur bjóða mangur bóndi .	ADP ADP ACC;DEF;MASC;N;PL IND;PL;PST;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
har eru 32 lið við í nfl .	har vera 32 lið við í nfl .	ADV IND;PL;PRS;V NOM;NUM INDF;N;NEUT;NOM;PL ADP ADP DAT;N _
bergur er nevndarlimur í rithøvundafelag føroya .	bergur vera nevndarlimur í rithøvundafelag føroyar .	MASC;NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;INDF;N;NEUT;SG FEM;GEN;INDF;PL;PROPN _
prestwick : prestwick er býur í south ayrshire , skotlandi .	prestwick : prestwick vera býur í south ayrshire , skotland .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG ACC;PROPN;SG _ DAT;INDF;NEUT;PROPN;SG _
djóralæknar eru alneyðugir í landbúnaðinum .	djóralækni vera alneyðugur í landbúnaður .	INDF;MASC;N;NOM;PL IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL ADP DAT;DEF;MASC;N;SG _
ovasti dómstólur í rættarskipanini nevnist " hægstirættur " .	ovasti dómstólur í rættarskipan nevna " hægstirættur " .	ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;FEM;N;SG 3;IND;PASS;PRS;SG;V _ INDF;MASC;N;NOM;SG _ _
tað var í 1991 .	tað vera í 1991 .	3;NOM;PRO;SG 3;IND;PST;SG;V ADP ADJ _
í 18. øld , hevði danmark hug at gera reykjavík til ein stóran bý .	í 18 øld , hava danmark hugur at gera reykjavík til ein stórur býur .	ADP ADJ DAT;FEM;INDF;N;SG _ IND;PST;SG;V FEM;INDF;NOM;PROPN;SG ACC;INDF;MASC;N;SG PART NFIN;V ACC;PROPN;SG ADP ACC;DET;MASC;SG ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG _
forsíða : løgmenn í føroyum : hetta er ein listi av løgmonnum í føroyum .	forsíða : løgmaður í føroyar : hesin vera ein listi av løgmaður í føroyar .	FEM;INDF;N;NOM;SG _ INDF;MASC;N;NOM;PL ADP DAT;FEM;INDF;PL;PROPN _ ACC;NEUT;PRO;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;MASC;N;PL ADP DAT;FEM;INDF;PL;PROPN _
bispurin flýggjaði og slapp heilskapaður til kirkjubøar og sunnanmenninir aftaná .	bispur flýggja og sleppa heilskapaður til kirkjubøur og sunnanmaður aftaná .	DEF;MASC;N;NOM;SG IND;PST;SG;V CONJ 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG ADP GEN;INDF;MASC;PROPN;SG CONJ DEF;MASC;N;NOM;PL ADV _
áttamannafarið var til útróðrar tiltikna óveðursdagin í 1913 , tá skarðsbáturin fórst .	áttamannafar vera til útróður tiltikin óveðursdagur í 1913 , tá skarðbátur fara .	DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V ADP GEN;INDF;MASC;N;SG ACC;ADJ;DEF;MASC;SG ACC;DEF;MASC;N;SG ADP DAT;NUM _ ADV DEF;MASC;N;NOM;SG 3;IND;PASS;PST;SG;V _
kabul er høvuðsstaðurin .	kabul vera høvuðsstaður .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG _
sum tíðin leið , løgdu ymisk long oyggjarnar undir seg .	sum tíð líða , leggja ymiskur langur oyggj undir seg .	CONJ DEF;FEM;N;NOM;SG 3;IND;PST;SG;V _ IND;PL;PST;V ADJ;FEM;INDF;NOM;SG ADJ;FEM;INDF;NOM;SG DEF;FEM;N;NOM;PL ADP ACC;PRO;REFL _
aalborg er vinarbýur hjá fuglafirði .	aalborg vera vinurbýur hjá fuglafjørður .	NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;INDF;MASC;PROPN;SG _
tronga sundið við gibraltar er einasta farleið úr miðjarðarhavi í atlantshav .	trongur sund við gibraltar vera einastur farleið úr miðjarðarhav í atlantshav .	ADJ;DEF;NEUT;NOM;SG DEF;N;NEUT;NOM;SG ADP ACC;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;FEM;NOM;SG FEM;INDF;N;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG ADP ACC;INDF;NEUT;PROPN;SG _
í kistuni lá beinagrindin av einum manni .	í kista liggja beinagrind av ein maður .	ADP DAT;DEF;FEM;N;SG 3;IND;PST;SG;V DEF;FEM;N;NOM;SG ADP DAT;DET;MASC;SG DAT;INDF;MASC;N;SG _
í 2015 eru í landsstýrinum umframt løgmann sjey landsstýrismenn .	í 2015 vera í landsstýri umframt løgmaður sjey landsstýrismaður .	ADP DAT;NUM IND;PL;PRS;V ADP DAT;DEF;N;NEUT;SG ADP ACC;INDF;MASC;N;SG NUM INDF;MASC;N;NOM;PL _
hann er eisini ríkisborgari í liechtenstein .	hann vera eisini ríkisborgari í liechtenstein .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADV INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG _
luzern og lugano eru viðgitnir ferðamannabýir .	luzern og lugano vera viðgitin ferðamaðurbýur .	NOM;PROPN;SG CONJ NOM;PROPN;SG IND;PL;PRS;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
ferðavinnan hevur búskaparligan týdning .	ferðavinna hava búskaparligur týdningur .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG _
hann er nú mikil ídnaðar- og handilsbýur .	hann vera nú mikil ídnaður og handilbýur .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG GEN;INDF;MASC;N;SG CONJ INDF;MASC;N;NOM;SG _
tórhallur játtar .	tórhallur játta .	MASC;NOM;PROPN;SG 3;IND;PRS;SG;V _
í trygdarráðnum eru fimtan limir .	í trygdarráð vera fimtan limur .	ADP DAT;DEF;N;NEUT;PL IND;PL;PRS;V NUM INDF;MASC;N;NOM;PL _
føroyskir lutir eru frá føroyum .	føroyskur lutur vera frá føroyar .	ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PRS;V ADP DAT;FEM;INDF;PL;PROPN _
ungarnir klekjast eftir 25 døgum .	ungi klekja eftir 25 dagur .	DEF;MASC;N;NOM;PL NFIN;PASS;V ADP DAT;NUM DAT;INDF;MASC;N;PL _
vestmanna er eisini ein kommuna .	vestmanna vera eisini eitt kommuna .	NOM;PROPN;SG 3;IND;PRS;SG;V ADV FEM;NOM;NUM;SG FEM;INDF;N;NOM;SG _
og lendið var eisini ein stór plága í nógvar aðrar mátar .	og lendi vera eisini ein stórur plága í nógvur annar máti .	CONJ DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V ADV DET;FEM;NOM;SG ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG ADP ACC;ADJ;INDF;MASC;PL ACC;ADJ;MASC;PL ACC;INDF;MASC;N;PL _
fleiri kirkjur í føroyum eru gamlar , og bygdar í serstøkum sniði .	mangur kirkja í føroyar vera gamal , og bygd í serstakur snið .	ADJ;FEM;INDF;NOM;PL FEM;INDF;N;NOM;PL ADP DAT;FEM;INDF;PL;PROPN IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL _ CONJ FEM;GEN;INDF;N;SG ADP ADJ;DAT;INDF;NEUT;SG DAT;INDF;N;NEUT;SG _
dagurin nevnist eisini kongadagur .	dagur nevna eisini kongadagur .	DEF;MASC;N;NOM;SG 3;IND;PASS;PRS;SG;V ADV INDF;MASC;N;NOM;SG _
hetta er áhugaverd samanseting .	hesin vera áhugaverdur samanseting .	NEUT;NOM;PRO;SG 3;IND;PRS;SG;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _
gott buss og ferjusamband er millum oyggjarnar .	góður bussur og ferjasamband vera millum oyggj .	ADV GEN;INDF;MASC;N;SG CONJ ACC;INDF;N;NEUT;SG 3;IND;PRS;SG;V ADP ACC;DEF;FEM;N;PL _
uppgávan hjá kirkjuni er at boða boðskapin .	uppgáva hjá kirkja vera at boða boðskapur .	DEF;FEM;N;NOM;SG ADP DAT;DEF;FEM;N;SG 3;IND;PRS;SG;V PART NFIN;V ACC;DEF;MASC;N;SG _
í colorado eru veldiga stór fjøll , og eisini stórir , fruktagóðir slættar .	í colorado vera veldigur stórur fjall , og eisini stórur , fruktagóður slætti .	ADP ACC;PROPN;SG IND;PL;PRS;V ADV;NEUT;PL ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL _ CONJ ADV ADJ;INDF;MASC;NOM;PL _ ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
kræklingur gýtir um summarið .	kræklingur gýta um summar .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP ACC;DEF;N;NEUT;SG _
maðurin var kvikur og kreyp sær inn í holuna .	maður vera kvikur og krúpa seg inn í hola .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG CONJ 3;IND;PST;SG;V DAT;PRO;REFL ADV ADP ACC;DEF;FEM;N;SG _
uggafjaðrarnar eru stórar og tríkantaðar .	uggafjøður vera stórur og tríkantaður .	DEF;FEM;N;NOM;PL IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL CONJ ADJ;FEM;INDF;NOM;PL _
málið er nú at nýta miðlarnar positivt .	mál vera nú at nýta miðil positivur .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADV PART NFIN;V ACC;DEF;MASC;N;PL ACC;ADJ;INDF;NEUT;SG _
leggurin er stívur og óslættur - gamal tari er ikki sørt trækendur .	leggur vera stívur og óslættur - gamal tari vera ikki sørur trækendur .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG CONJ ADJ;INDF;MASC;NOM;SG _ ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV ADJ;INDF;NEUT;NOM;SG ADJ;INDF;MASC;NOM;SG _
nógv steinsløg eru í undirgrundini .	nógvur steinslag vera í undirgrund .	ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL IND;PL;PRS;V ADP DAT;DEF;FEM;N;SG _
í 2000 var býurin evropiskur mentanarhøvuðsstaður .	í 2000 vera býur evropiskur mentanhøvuðsstaður .	ADP DAT;NUM 3;IND;PST;SG;V DEF;MASC;N;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG _
miðaltalið í usa er 4,7 morð fyri 100 000 íbúgvar .	miðaltal í usa vera 4,7 morð fyri 100 000 íbúgvi .	DEF;N;NEUT;NOM;SG ADP DAT;N 3;IND;PRS;SG;V NOM;NUM INDF;N;NEUT;NOM;PL ADP _ DAT;NUM ACC;INDF;MASC;N;PL _
um veturin legst ofta nógvur kavi niður í fjøllunum .	um vetur leggja ofta nógvur kavi niður í fjall .	ADP DEF;MASC;N;NOM;SG 3;IND;PASS;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADV ADP DAT;DEF;N;NEUT;PL _
rogaland : rogaland er eitt fylki í noregi .	rogaland : rogaland vera ein fylki í noreg .	INDF;NEUT;NOM;PROPN;SG _ INDF;NEUT;NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP DAT;INDF;NEUT;PROPN;SG _
fólkatalið er í dag 102 .	fólkatal vera í dagur 102 .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADP ACC;INDF;MASC;N;SG NUM _
hann var fleiri ferðir til avvenjingar .	hann vera mangur ferð til avvenjing .	3;MASC;NOM;PRO;SG 3;IND;PST;SG;V ADJ;FEM;INDF;NOM;PL FEM;INDF;N;NOM;PL ADP FEM;GEN;INDF;N;SG _
hetta merkir ikki , at yrkingarnar ikki eru góðar .	hesin merkja ikki , at yrking ikki vera góður .	NEUT;NOM;PRO;SG 3;IND;PRS;SG;V ADV _ CONJ DEF;FEM;N;NOM;PL ADV IND;PL;PRS;V ADJ;FEM;INDF;NOM;PL _
olympia er høvuðsstaðurin og seattle er størsti býurin .	olympia vera høvuðsstaður og seattle vera stórur býur .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG _
umleið ein triðingur ( 37.1 % í 2008 ) av fólkinum í mississippi eru eftirkomarar av svørtum trælum .	umleið ein triðingur ( 37.1 % í 2008 ) av fólk í mississippi vera eftirkomari av svartur træl .	ADV DET;MASC;NOM;SG INDF;MASC;N;NOM;SG _ _ NOM;NUM ADP DAT;NUM _ ADP DAT;DEF;N;NEUT;SG ADP DAT;PROPN;SG IND;PL;PRS;V INDF;MASC;N;NOM;PL ADP ADJ;DAT;INDF;NEUT;PL DAT;INDF;N;NEUT;PL _
cheyenne er høvuðsstaðurin og størsti býurin .	cheyenne vera høvuðsstaður og stórur býur .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG _
so varð .	so verða .	ADV 3;IND;PST;SG;V _
hildesheim er katólskt biskupssetur .	hildesheim vera katólskur biskupssetur .	NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
eisini kann bakterian koma frá t.d. mold í eitt opið sár , og kann síðan mennast í sárinum .	eisini kunna bakteria koma frá t.d mold í ein opin sár , og kunna síðan menna í sár .	ADV 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG NFIN;V ADP N DAT;FEM;INDF;N;SG ADP ACC;DET;NEUT;SG ACC;ADJ;INDF;NEUT;SG ACC;INDF;N;NEUT;SG _ CONJ 3;IND;PRS;SG;V ADV NFIN;PASS;V ADP DAT;DEF;N;NEUT;SG _
veðið var ongantíð loyst .	veð vera ongantíð loysa .	DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V ADV V;V.CVB _
hansara stóri áhugi er tónleikur .	hann stórur áhugi vera tónleikur .	3;GEN;MASC;PRO;SG ADJ;DEF;MASC;NOM;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG _
námsvinna og smáir bóndagarðar hava altíð havt stóran týdning , og aðrar vinnur taka seg upp nú .	námsvinna og smáur bóndagarður hava altíð hava stórur týdningur , og annar vinna taka seg upp nú .	FEM;INDF;N;NOM;SG CONJ ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PRS;V ADV V;V.CVB ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG _ CONJ ADJ;FEM;NOM;PL FEM;INDF;N;NOM;PL IND;PL;PRS;V ACC;PRO;REFL ADV ADV _
grundarlagið undir búskapinum er ferðavinna .	grundarlag undir búskapur vera ferðavinna .	DEF;N;NEUT;NOM;SG ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
peningurin stendur á konto uttanlands .	peningur standa á konto uttanlands .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;FEM;INDF;N;SG ADV _
